accountId,creditCompleteDate,creditCompleteMonth,creditRail,detailCategory,detailSource,estRevenue,fundingMethodUsed,initiatorStatus,isFasterAch,isRTP,partner,partnerGroupSource,payeeAmount,payeeAmountCurrency,payeeBusinessName,payeeCcy,payeeCountry,payeeEmail,payeeFunding,payerBusinessName,payerCcy,payerCountry,payerEmail,payerFunding,paymentId,paymentType,paymentUsdEquivalentAmount,period,processingMethod,speedFlag,submissionDate,transactionProcessingMethodRaw,txnType,txnTypeRaw,typeDefn,usdAmountDebited
1781972,2026-04-15T16:15:34,2026-04,SVBAuto,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,21000.0,USD,Golden Toad Co. Ltd.,USD,KR,goldentoad-usd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7264240,payment,21000.0,2026-04,Wire,Standard,2026-04-13T00:00:00,Wire,USD Abroad,USD Abroad,,21000.0
1781972,2026-04-15T16:15:44,2026-04,SVBAuto,transaction,offline_billing,23.52,Bank,,False,False,Maplewave,Maplewave,10000.0,EUR,Prodema Trejd DOO,EUR,RS,prodematrejddoo-eur@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7264355,payment,11760.7,2026-04,Wire,Standard,2026-04-13T00:00:00,Wire,FX,FX,,11784.32
1781972,2026-04-15T21:17:39,2026-04,SVBAuto,transaction,offline_billing,33.55,Bank,,False,False,Maplewave,Maplewave,114600.0,CNY,HK Fuyuanxin Technology Development Co. Ltd.,CNY,HK,hkfuyuanxintechnology-cny@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7264354,payment,16777.44,2026-04,Wire,Standard,2026-04-13T00:00:00,Wire,FX,FX,,16811.56
1781972,2026-04-17T03:16:35,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,17442.0,USD,Lianjiang Sudas Electric Appliance Co. Ltd.,USD,CN,lianjiangsudas-usd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7264353,payment,17442.0,2026-04,Wire,Standard,2026-04-13T00:00:00,Wallet,USD Abroad,USD Abroad,,17442.0
1781972,2026-04-15T20:16:45,2026-04,SVBAuto,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,3996.0,USD,MTK Co. Ltd,USD,KR,mtkco-usd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7272059,payment,3996.0,2026-04,Wire,Standard,2026-04-14T00:00:00,Wire,USD Abroad,USD Abroad,,3996.0
1781972,2026-04-17T18:14:06,2026-04,CITI,transaction,offline_billing,361.74,Bank,,False,False,Maplewave,Maplewave,664376.16,AED,Blueberry Rain Sound FZ-LLC,AED,AE,blueberryrainsound-aed@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7271629,payment,180869.77,2026-04,Wire,Standard,2026-04-14T00:00:00,Wallet,FX,FX,,181231.19
1781972,2026-04-16T09:24:02,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,150.0,EUR,Restaff Limited,EUR,IE,restafflimited-eur@maplewave.bene,Bank,"Maplewave Payments, Inc.",EUR,CA,support@maplewave.money,Wallet,7278854,payment,176.96,2026-04,Wire,Standard,2026-04-15T00:00:00,Wallet,FX,FX,,150.0
1781972,2026-04-16T09:24:03,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,18100.0,EUR,Depol IT Solutions Limited,EUR,IE,depolitsolutions-eur@maplewave.bene,Bank,"Maplewave Payments, Inc.",EUR,CA,support@maplewave.money,Wallet,7278855,payment,21353.48,2026-04,Wire,Standard,2026-04-15T00:00:00,IACH,FX,FX,,18100.0
1781972,2026-04-16T17:15:34,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,66992984.0,JPY,Autocom Japan Inc. - Yen,JPY,JP,autocomjapaninc-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7277006,payment,421385.87,2026-04,Wire,Standard,2026-04-15T00:00:00,Wire,FX,FX,,421248.12
1781972,2026-04-16T19:21:54,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,11251.9,EUR,SDM Inc.,EUR,MT,sdminceur@maplewave.bene,Bank,"Maplewave Payments, Inc.",EUR,CA,support@maplewave.money,Wallet,7277590,payment,13279.49,2026-04,Wire,Standard,2026-04-15T00:00:00,IACH,FX,FX,,11251.9
1781972,2026-04-16T20:17:15,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,53054370.0,JPY,Autocom Japan Inc. - Yen,JPY,JP,autocomjapaninc-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7278749,payment,333711.99,2026-04,Wire,Standard,2026-04-15T00:00:00,Wallet,FX,FX,,333589.49
1781972,2026-04-17T21:22:39,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,143415.62,USD,Hebat Service Trans Trade Sdn Bhd,USD,MY,hebatservicetrans-usd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7278833,payment,143415.62,2026-04,Wire,Standard,2026-04-15T00:00:00,Wire,USD Abroad,USD Abroad,,143415.62
1781972,2026-04-19T11:41:55,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,15000.0,USD,Shenzhen Dongning CNC Machine Co. Ltd.,USD,CN,shenzhendongning-usd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7278808,payment,15000.0,2026-04,Wire,Standard,2026-04-15T00:00:00,Wallet,USD Abroad,USD Abroad,,15000.0
1781972,2026-04-21T03:13:34,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,165000.0,USD,ElSwedy for Export and Supplies,USD,EG,elswedyforexport-usd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7278809,payment,165000.0,2026-04,Wire,Standard,2026-04-15T00:00:00,Wire,USD Abroad,USD Abroad,,165000.0
1781972,2026-04-16T20:20:06,2026-04,,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,44917.58,EUR,Pamesa Ceramica Compactto S.L.U.,EUR,ES,pamesaceramica-eur@maplewave.bene,Bank,"Maplewave Payments, Inc.",EUR,CA,support@maplewave.money,Wallet,7283355,payment,52889.1,2026-04,Wire,Standard,2026-04-16T00:00:00,,FX,FX,,44917.58
1781972,2026-04-17T21:22:36,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,32874500.0,JPY,Autocom Japan Inc. - Yen,JPY,JP,autocomjapaninc-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7287122,payment,206451.86,2026-04,Wire,Standard,2026-04-16T00:00:00,Wallet,FX,FX,,206549.58
1781972,2026-04-20T11:06:05,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,2557.0,USD,D.J. Leisure Products Co. Limited,USD,CN,djleisureproducts-usd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7287137,payment,2557.0,2026-04,Wire,Standard,2026-04-16T00:00:00,Wallet,USD Abroad,USD Abroad,,2557.0
1781972,2026-04-21T15:12:32,2026-04,SVBAuto,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,473440.0,CNY,SETUP EXPERT (HK) ELECTRONICS LIMITED,CNY,HK,setupexpertelectronics-cny@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7299880,payment,69444.18,2026-04,Wire,Standard,2026-04-20T00:00:00,Nacha,FX,FX,,69442.77
1781972,2026-04-21T19:12:33,2026-04,SVBAuto,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,269260.0,CNY,SETUP EXPERT (HK) ELECTRONICS LIMITED,CNY,HK,setupexpertelectronics-cny@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7303054,payment,39495.06,2026-04,Wire,Standard,2026-04-20T00:00:00,Wallet,FX,FX,,39495.42
1781972,2026-04-21T19:12:34,2026-04,SVBAuto,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,176820.0,CNY,HK Fuyuanxin Technology Development Co. Ltd.,CNY,HK,hkfuyuanxintechnology-cny@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7301060,payment,25934.19,2026-04,Wire,Standard,2026-04-20T00:00:00,Nacha,FX,FX,,25935.05
1781972,2026-04-21T21:12:56,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,1367800.0,JPY,JIMEX Co. Ltd.,JPY,JP,jimexcoltd-jpy@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7303008,payment,8617.14,2026-04,Wire,Standard,2026-04-20T00:00:00,Wire,FX,FX,,8616.51
1781972,2026-04-21T21:12:56,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,42513846.0,JPY,Autocom Japan Inc. - Yen,JPY,JP,autocomjapaninc-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7303009,payment,267837.23,2026-04,Wire,Standard,2026-04-20T00:00:00,Wire,FX,FX,,267817.53
1781972,2026-04-21T21:12:57,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,24936095.0,JPY,Autocom Japan Inc. - Yen,JPY,JP,autocomjapaninc-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7303243,payment,157097.4,2026-04,Wire,Standard,2026-04-20T00:00:00,Wallet,FX,FX,,157144.33
1781972,2026-04-23T02:12:47,2026-04,SVBAuto,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,15000.0,USD,Miral Auto Camp Corp,USD,KR,miralautocampcorp-usd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7303006,payment,15000.0,2026-04,Wire,Standard,2026-04-20T00:00:00,Nacha,USD Abroad,USD Abroad,,15000.0
1781972,2026-04-23T06:12:32,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,24067.2,AED,Blueberry Rain Sound FZ-LLC,AED,AE,blueberryrainsound-aed@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7299879,payment,6553.26,2026-04,Wire,Standard,2026-04-20T00:00:00,Wire,FX,FX,,6553.36
1781972,2026-04-23T06:12:33,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,60497.0,AED,Blueberry Rain Sound FZ-LLC,AED,AE,blueberryrainsound-aed@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7299881,payment,16472.73,2026-04,Wire,Standard,2026-04-20T00:00:00,Wire,FX,FX,,16472.97
1781972,2026-04-23T20:12:37,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,23616.3,USD,Shijiazhuang Orist IE Trading Co. Ltd.,USD,CN,shijiazhuangorist-usd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7301058,payment,23616.3,2026-04,Wire,Standard,2026-04-20T00:00:00,Wallet,USD Abroad,USD Abroad,,23616.3
1781972,2026-04-23T21:50:44,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,2290.0,USD,Anna Quan Pty Ltd,USD,HK,annaquanpty-usd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7303245,payment,2290.0,2026-04,Wire,Standard,2026-04-20T00:00:00,Wire,USD Abroad,USD Abroad,,2290.0
1781972,2026-04-21T21:12:59,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,540500.0,JPY,BE FORWARD CO. LTD. - JPY,JPY,JP,beforwardcoltd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7309889,payment,3394.34,2026-04,Wire,Standard,2026-04-21T00:00:00,Wallet,FX,FX,,3392.53
1781972,2026-04-21T21:13:00,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,41849000.0,JPY,Autocom Japan Inc. - Yen,JPY,JP,autocomjapaninc-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7309888,payment,262811.72,2026-04,Wire,Standard,2026-04-21T00:00:00,Wire,FX,FX,,262671.51
1781972,2026-04-22T09:15:03,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,32545.0,EUR,Vitromed GmbH,EUR,DE,vitromed-eur@maplewave.bene,Bank,"Maplewave Payments, Inc.",EUR,CA,support@maplewave.money,Wallet,7312945,payment,38172.03,2026-04,Wire,Standard,2026-04-21T00:00:00,IACH,FX,FX,,32545.0
1781972,2026-04-22T16:19:07,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,58500.0,USD,Tinadar Jets Ltd,USD,GB,tinadarjetsltd-usd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7310379,payment,58500.0,2026-04,Wire,Standard,2026-04-21T00:00:00,Wallet,USD Abroad,USD Abroad,,58500.0
1781972,2026-04-22T19:13:04,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,15000.0,EUR,Caballos Llargues S.L.,EUR,ES,caballosllargues-eur@maplewave.bene,Bank,"Maplewave Payments, Inc.",EUR,CA,support@maplewave.money,Wallet,7312748,payment,17586.3,2026-04,Wire,Standard,2026-04-21T00:00:00,Wallet,FX,FX,,15000.0
1781972,2026-04-22T20:12:40,2026-04,SVBAuto,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,2345.0,USD,Golden Toad Co. Ltd.,USD,KR,goldentoad-usd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7309891,payment,2345.0,2026-04,Wire,Standard,2026-04-21T00:00:00,Wallet,USD Abroad,USD Abroad,,2345.0
1781972,2026-04-22T18:44:54,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,40000.0,USD,Maplewave Payments Inc,USD,US,maplewaveus-jpm@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7318651,payment,40000.0,2026-04,ACH,Standard,2026-04-22T00:00:00,Instant,Domestic,Domestic,,40000.0
1781972,2026-04-22T22:12:34,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,39382287.0,JPY,Autocom Japan Inc. - Yen,JPY,JP,autocomjapaninc-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7317765,payment,246926.94,2026-04,Wire,Standard,2026-04-22T00:00:00,Wire,FX,FX,,246942.32
1781972,2026-04-23T20:12:32,2026-04,SVBAuto,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,840.0,USD,Golden Toad Co. Ltd.,USD,KR,goldentoad-usd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7317767,payment,840.0,2026-04,Wire,Standard,2026-04-22T00:00:00,Wallet,USD Abroad,USD Abroad,,840.0
1781972,2026-04-27T16:15:08,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,30000.0,USD,Servicios Aereos Ecuatorianos SAE Saf Tec S.A.,USD,EC,serviciosaereos@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7317768,payment,30000.0,2026-04,Wire,Standard,2026-04-22T00:00:00,Wallet,USD Abroad,USD Abroad,,30000.0
1781972,2026-04-24T19:51:42,2026-04,SVBAuto,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,117000.0,USD,UAB Kosmodangus,USD,LT,uabkosmodangus-usd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7326064,payment,117000.0,2026-04,Wire,Standard,2026-04-23T00:00:00,Wire,USD Abroad,USD Abroad,,117000.0
1781972,2026-04-26T15:13:00,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,87000.4,USD,Shenzhen Benks Trading Co. Ltd.,USD,CN,shenzhenbenkstrading-usd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7326066,payment,87000.4,2026-04,Wire,Standard,2026-04-23T00:00:00,Wire,USD Abroad,USD Abroad,,87000.4
1781972,2026-04-26T22:12:41,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,42936.91,USD,Mercury International Service SPC,USD,OM,mercuryinternational-usd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7327763,payment,42936.91,2026-04,Wire,Standard,2026-04-23T00:00:00,Wallet,USD Abroad,USD Abroad,,42936.91
1781972,2026-04-28T08:12:40,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,20768.54,EUR,TONINI METAL PRIZE SRL,EUR,IT,toninimetalprize-eur@maplewave.bene,Bank,"Maplewave Payments, Inc.",EUR,CA,support@maplewave.money,Wallet,7342920,payment,24346.34,2026-04,Wire,Standard,2026-04-27T00:00:00,Wallet,FX,FX,,20768.54
1781972,2026-04-28T13:13:49,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,1227000.0,JPY,MDK Corporation - Yen,JPY,JP,mdkcorporation-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7344353,payment,7693.29,2026-04,Wire,Standard,2026-04-27T00:00:00,Wallet,FX,FX,,7695.35
1781972,2026-04-28T13:13:50,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,60509475.0,JPY,Autocom Japan Inc. - Yen,JPY,JP,autocomjapaninc-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7344348,payment,379394.41,2026-04,Wire,Standard,2026-04-27T00:00:00,Wallet,FX,FX,,379495.85
1781972,2026-04-28T13:13:51,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,2718800.0,JPY,SBT Co. Ltd. - 9,JPY,JP,sbtcoltd9-jpy@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7344351,payment,17046.88,2026-04,Wire,Standard,2026-04-27T00:00:00,Wallet,FX,FX,,17051.43
1781972,2026-04-28T13:13:52,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,780000.0,JPY,RCB JAPAN Co. LTD,JPY,JP,rcbjapan-jpy@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7344349,payment,4890.6,2026-04,Wire,Standard,2026-04-27T00:00:00,Wallet,FX,FX,,4891.91
1781972,2026-04-28T13:13:53,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,1516000.0,JPY,JIMEX Co. Ltd.,JPY,JP,jimexcoltd-jpy@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7345671,payment,9505.32,2026-04,Wire,Standard,2026-04-27T00:00:00,Wire,FX,FX,,9510.07
1781972,2026-04-28T13:13:54,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,2065000.0,JPY,Autocom Japan Inc. - Yen,JPY,JP,autocomjapaninc-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7345673,payment,12947.55,2026-04,Wire,Standard,2026-04-27T00:00:00,Wire,FX,FX,,12954.01
1781972,2026-04-28T13:13:56,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,56178000.0,JPY,Autocom Japan Inc. - Yen,JPY,JP,autocomjapaninc-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7345676,payment,352236.06,2026-04,Wire,Standard,2026-04-27T00:00:00,Wallet,FX,FX,,352411.9
1781972,2026-04-28T13:13:57,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,2463000.0,JPY,Autocom Japan Inc. - Yen,JPY,JP,autocomjapaninc-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7345675,payment,15443.01,2026-04,Wire,Standard,2026-04-27T00:00:00,Wallet,FX,FX,,15450.72
1781972,2026-04-28T13:13:58,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,2525000.0,JPY,Nikkyo Co. Ltd,JPY,JP,nikkyo-jpy@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7345670,payment,15831.75,2026-04,Wire,Standard,2026-04-27T00:00:00,Wallet,FX,FX,,15839.65
1781972,2026-04-28T13:13:59,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,4892000.0,JPY,SBT Co. Ltd. - 10,JPY,JP,sbtcoltd10-jpy@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7345672,payment,30672.84,2026-04,Wire,Standard,2026-04-27T00:00:00,Wallet,FX,FX,,30688.15
1781972,2026-04-28T15:12:46,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,5565.0,USD,Hebat Service Trans Trade Sdn Bhd,USD,MY,hebatservicetrans-usd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7345681,payment,5565.0,2026-04,Wire,Standard,2026-04-27T00:00:00,Wallet,USD Abroad,USD Abroad,,5565.0
1781972,2026-04-29T13:14:55,2026-04,SVBAuto,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,136000.0,CNY,Shenzhen Shangdi International Innovation Center Management Co. Ltd,CNY,CN,shenzhenshangdi-cny@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7344308,payment,19932.16,2026-04,Wire,Standard,2026-04-27T00:00:00,Wire,FX,FX,,19932.0
1781972,2026-04-29T13:14:56,2026-04,SVBAuto,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,140400.0,CNY,AWOT GROUP CORPORATION,CNY,HK,awotgroupcorporation-cny@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7344307,payment,20577.02,2026-04,Wire,Standard,2026-04-27T00:00:00,Wallet,FX,FX,,20576.86
1781972,2026-04-29T13:14:57,2026-04,SVBAuto,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,745430.0,CNY,HK Fuyuanxin Technology Development Co. Ltd.,CNY,HK,hkfuyuanxintechnology-cny@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7347761,payment,109250.22,2026-04,Wire,Standard,2026-04-27T00:00:00,Nacha,FX,FX,,109250.13
1781972,2026-04-30T09:10:30,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,84899.52,USD,Wuyi Youwei Trading Co. Ltd.,USD,CN,wuyiyouweitradingcoltd-usd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7347636,payment,84899.52,2026-04,Wire,Standard,2026-04-27T00:00:00,Wire,USD Abroad,USD Abroad,,84899.52
1781972,2026-04-30T19:15:25,2026-04,SVBAuto,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,34314.0,EUR,Lidyon Motorlu Araçlar Tic San Ltd Şti,EUR,TR,LidyonMotorluAracla-eur@maplewave.bene,Bank,"Maplewave Payments, Inc.",EUR,CA,support@maplewave.money,Wallet,7342903,payment,40225.27,2026-04,Wire,Standard,2026-04-27T00:00:00,Wire,FX,FX,,34314.0
1781972,2026-04-29T12:12:43,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,43875.0,USD,INSTANT EXPERTS,USD,IN,instantexperts-usd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7354561,payment,43875.0,2026-04,Wire,Standard,2026-04-28T00:00:00,Wallet,USD Abroad,USD Abroad,,43875.0
1781972,2026-04-29T18:14:54,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,10562.96,USD,SDM Inc. - Domestic USD,USD,US,sdmincusd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7352103,payment,10562.96,2026-04,ACH,Standard,2026-04-28T00:00:00,Nacha,Domestic,Domestic,,10562.96
1781972,2026-04-30T16:13:10,2026-04,CITI,transaction,offline_billing,0.0,Bank,,False,False,Maplewave,Maplewave,1000.0,EUR,SDM Inc.,EUR,MT,sdminceur@maplewave.bene,Bank,"Maplewave Payments, Inc.",EUR,CA,support@maplewave.money,Wallet,7358091,payment,1168.79,2026-04,Wire,Standard,2026-04-29T00:00:00,Wallet,FX,FX,,1000.0
